session_id,timestamp,action,engine_decision,reason,confidence,close,selected_style,regime
BACKTEST_20260119_055050,2025-11-12 14:30:00,HOLD,EXECUTED,Style ITC selected because trend_up detected. Rejected ORE and REMR because location unknown.,0.25,25894.150390625,ITC,RANGE
BACKTEST_20260119_055050,2025-11-12 14:45:00,HOLD,EXECUTED,Style ITC selected because trend_up with shallow retracement and volume contracting aligns. REMR rejected due to no extreme location; ORE not eligible.,0.45,25884.05078125,ITC,RANGE
BACKTEST_20260119_055050,2025-11-12 15:00:00,HOLD,EXECUTED,Style ITC selected because trend_up with shallow retracement. Rejected REMR because no extreme location. Rejected ORE because session not early.,0.25,25887.400390625,ITC,RANGE
BACKTEST_20260119_055050,2025-11-12 15:15:00,HOLD,EXECUTED,Style [LATE_SESSION_RISK_OFF] selected because Time >= 14:30 mandates HOLD only. Rejected all other styles due to LSRM constraint.,0.25,25870.150390625,NONE,RANGE
BACKTEST_20260119_055050,2025-11-13 09:30:00,HOLD,EXECUTED,"Style ORE eligible but confidence below minimum threshold of 0.55. REMR, ITC, VBD not eligible. No clear expansion or stall at S/P/R. Micro context neutral with low confidence.",0.25,25849.150390625,NONE,RANGE
BACKTEST_20260119_055050,2025-11-13 09:45:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied eligibility matrix.,0.25,25879.849609375,NONE,RANGE
BACKTEST_20260119_055050,2025-11-13 10:00:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade.,0.0,25876.349609375,NONE,RANGE
BACKTEST_20260119_055050,2025-11-13 10:15:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style meets eligibility or confidence thresholds.,0.0,25902.400390625,NONE,TRANSITION
BACKTEST_20260119_055050,2025-11-13 10:30:00,BUY_CALL,MODIFIED,Style Geometry (ITC),0.8800000000000001,25925.099609375,ITC,TRANSITION
BACKTEST_20260119_055050,2025-11-13 10:45:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns; other eligible styles rejected due to insufficient structural alignment.,0.25,25940.05078125,ITC,TRANSITION
BACKTEST_20260119_055050,2025-11-13 11:00:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement; Rejected ORE and REMR because price not expanding from opening range nor stalling at S/R; Other styles ineligible.,0.25,25964.30078125,ITC,TRANSITION
BACKTEST_20260119_055050,2025-11-13 11:15:00,HOLD,EXECUTED,Style ITC selected because trend_up with shallow retracement and volume contracting aligns. REMR rejected due to no extreme location; ORE not eligible.,0.45,25962.05078125,ITC,TRANSITION
BACKTEST_20260119_055050,2025-11-13 11:30:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to no extreme location; ORE rejected as not early expansion phase.,0.45,25960.75,ITC,TRANSITION
BACKTEST_20260119_055050,2025-11-13 11:45:00,HOLD,EXECUTED,Style ITC selected because trend_up with shallow retracement. Rejected REMR because no extreme location. Rejected ORE because not early expansion.,0.45,25968.94921875,ITC,RANGE
BACKTEST_20260119_055050,2025-11-13 12:00:00,HOLD,EXECUTED,"Style ITC selected because trend_up with shallow retracement aligns; REMR rejected due to no extreme location, ORE and VBD ineligible.",0.45,25972.5,ITC,RANGE
BACKTEST_20260119_055050,2025-11-13 12:15:00,HOLD,EXECUTED,Style ITC selected because trend_up with shallow retracement aligns; REMR rejected due to no extreme location; ORE rejected as session not opening.,0.75,25983.30078125,ITC,RANGE
BACKTEST_20260119_055050,2025-11-13 12:30:00,HOLD,EXECUTED,Style ITC selected because trend_up with normal retracement and volume alignment. Rejected REMR because location unknown and no stall at S/R. ORE ineligible as session past opening range.,0.45,25962.75,ITC,RANGE
BACKTEST_20260119_055050,2025-11-13 12:45:00,HOLD,EXECUTED,"Style ITC selected because trend_up with shallow retracement and volume contracting aligns weakly; rejected ORE, REMR, VBD, LSRM as ineligible or insufficient confidence.",0.25,25952.55078125,ITC,RANGE
BACKTEST_20260119_055050,2025-11-13 13:00:00,HOLD,EXECUTED,"Style ITC selected because trending structure with shallow retracement and volume expansion aligns. REMR rejected due to no extreme location, ORE rejected as session not opening, VBD rejected for insufficient volatility.",0.45,25983.69921875,ITC,RANGE
BACKTEST_20260119_055050,2025-11-13 13:15:00,HOLD,EXECUTED,Style ITC selected because trending up with shallow retracement and volume contraction aligns. REMR rejected due to no extreme location; ORE rejected as not early expansion phase.,0.45,25974.69921875,ITC,TRANSITION
BACKTEST_20260119_055050,2025-11-13 13:30:00,HOLD,EXECUTED,Style ITC selected because trend_up with shallow retracement and volume contracting aligns. REMR rejected due to no extreme location; ORE not eligible.,0.78,25977.849609375,ITC,TRANSITION
BACKTEST_20260119_055050,2025-11-13 13:45:00,HOLD,EXECUTED,Style ITC selected because trend_up with shallow retracement aligns; REMR rejected due to no extreme location; ORE rejected as session not early.,0.45,25986.0,ITC,RANGE
BACKTEST_20260119_055050,2025-11-13 14:00:00,HOLD,EXECUTED,"Style ORE rejected due to false expansion; REMR rejected as location unknown and no extreme stall; ITC, VBD, LSRM ineligible per matrix. Confidence below minimum thresholds for all tradable styles.",0.25,25907.650390625,NONE,RANGE
BACKTEST_20260119_055050,2025-11-13 14:15:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement. Rejected REMR because location unknown and no stall observed.,0.25,25917.55078125,ITC,RANGE
BACKTEST_20260119_055050,2025-11-13 14:30:00,HOLD,EXECUTED,Style [LATE_SESSION_RISK_OFF] selected because Time >=14:30 mandates HOLD only. Rejected all others due to LSRM rule.,0.0,25915.55078125,NONE,RANGE
BACKTEST_20260119_055050,2025-11-13 14:45:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to no extreme location; ORE rejected as session is LATE and not expanding; VBD rejected for insufficient volume spike.,0.45,25922.80078125,ITC,RANGE
BACKTEST_20260119_055050,2025-11-13 15:00:00,HOLD,EXECUTED,"Style LSRM selected because Time >= 14:30 blocks new positions. Rejected ORE, REMR, ITC, VBD because Style Eligibility Matrix is false.",0.0,25888.650390625,NONE,RANGE
BACKTEST_20260119_055050,2025-11-13 15:15:00,HOLD,EXECUTED,Style [LATE_SESSION_RISK_OFF] selected because Time >=14:30 prohibits new positions. Rejected all others due to eligibility false or confidence below minimum.,0.0,25872.75,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 09:30:00,HOLD,EXECUTED,Style ORE selected because price expanding from OR High. REMR rejected due to false location eligibility.,0.45,25877.099609375,ORE,RANGE
BACKTEST_20260119_055050,2025-11-14 09:45:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade.,0.0,25854.69921875,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 10:00:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied eligibility matrix or confidence threshold.,0.25,25774.650390625,NONE,TREND_GRIND
BACKTEST_20260119_055050,2025-11-14 10:15:00,HOLD,EXECUTED,Style ORE rejected because OPENING_RANGE_EXPANSION eligibility is false. Style REMR rejected because RANGE_EXTREME_MEAN_REVERSION eligibility is false. Style ITC rejected because INTRADAY_TREND_CONTINUATION eligibility is false. Style VBD rejected because VOLATILITY_BREAK eligibility is false. Style LSRM rejected because time 10:15 IST < 14:30. No style meets eligibility; confidence below minimum thresholds.,0.25,25798.650390625,NONE,TREND_GRIND
BACKTEST_20260119_055050,2025-11-14 10:30:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45. Other styles not eligible.,0.25,25773.650390625,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 10:45:00,HOLD,EXECUTED,"Style ORE rejected due to false eligibility; REMR ineligible; ITC not aligned with bearish swing and shallow retracement; VBD requires compression breakout which is absent; LSRM not in late session. No style eligible, so HOLD.",0.45,25785.599609375,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 11:00:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,0.25,25842.30078125,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 11:15:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied structural alignment.,0.45,25821.94921875,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 11:30:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum (0.45). No other styles eligible. Market in RANGE with neutral micro bias and BEARISH_SWING context; no clear expansion or stall at S/P/R.,0.25,25808.599609375,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 11:45:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,0.25,25798.900390625,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 12:00:00,HOLD,EXECUTED,Style REMR eligible but location unknown; no clear rejection at S/R. Other styles ineligible. Confidence below required minimum for any action.,0.45,25796.94921875,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 12:15:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,0.25,25826.150390625,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 12:30:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45 due to low micro_bias alignment and volume contraction. ORE rejected as session is MIDDAY not early phase. ITC requires trending structure which is absent. VBD lacks compression breakout confirmation.,0.45,25807.599609375,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 12:45:00,HOLD,EXECUTED,"Style REMR selected because location dominates at extreme level with asymmetric edge. Rejected ORE, ITC, VBD because eligibility false and confidence below minimum.",0.25,25813.44921875,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 13:00:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No eligible style meets structural alignment threshold.,0.45,25787.599609375,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 13:15:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,0.25,25806.349609375,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 13:30:00,HOLD,EXECUTED,Style REMR eligible but location unknown; Style ITC requires trending structure not present; Style VBD needs compression break not observed; Style ORE limited to opening range expansion which is past. No style meets eligibility and confidence threshold.,0.45,25806.05078125,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 13:45:00,HOLD,EXECUTED,"Style REMR selected because location-based rule could apply, but confidence (0.25) below minimum threshold of 0.45 for REMR. Rejected ORE because eligibility false and no expansion observed. Rejected ITC/VBD/LSRM due to ineligibility or time constraints.",0.25,25762.900390625,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 14:00:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM disabled by time (14:00 < 14:30) but still not eligible. No style satisfied structural or directional criteria.,0.25,25766.849609375,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 14:15:00,HOLD,EXECUTED,"Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM prohibited after 14:30. No style selected, confidence below minimum thresholds.",0.25,25771.900390625,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 14:30:00,HOLD,EXECUTED,Style [LATE_SESSION_RISK_OFF] selected because Time >=14:30 mandates HOLD only. Rejected all others due to LSRM constraint.,0.25,25783.099609375,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 14:45:00,HOLD,EXECUTED,Style [LATE_SESSION_RISK_OFF] selected because Time >= 14:30 blocks new positions. Rejected all other styles due to eligibility constraints.,0.5,25785.349609375,NONE,RANGE
BACKTEST_20260119_055050,2025-11-14 15:00:00,HOLD,EXECUTED,Style ITC selected because trend_up with expanding volume aligns. REMR rejected due to no clear stall at S/R. ORE rejected as session is LATE.,0.45,25886.25,ITC,RANGE
BACKTEST_20260119_055050,2025-11-14 15:15:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns. REMR rejected due to no extreme location. ORE rejected as session is LATE and not expanding.,0.71,25918.150390625,ITC,RANGE
BACKTEST_20260119_055050,2025-11-17 09:30:00,HOLD,EXECUTED,"Style ORE rejected because OPENING_RANGE_EXPANSION eligibility is false; REMR rejected due to RANGE_EXTREME_MEAN_REVERSION eligibility false; ITC, VBD, LSRM also ineligible. No style satisfies eligibility matrix at 09:30 IST.",0.0,25960.650390625,NONE,RANGE
BACKTEST_20260119_055050,2025-11-17 09:45:00,HOLD,EXECUTED,"Style ORE rejected due to false expansion signal; REMR rejected for no extreme location; ITC, VBD, LSRM ineligible per matrix.",0.0,25962.44921875,NONE,RANGE
BACKTEST_20260119_055050,2025-11-17 10:00:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade.,0.0,25954.099609375,NONE,RANGE
BACKTEST_20260119_055050,2025-11-17 10:15:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied eligibility matrix.,0.25,25963.900390625,NONE,RANGE
BACKTEST_20260119_055050,2025-11-17 10:30:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,0.25,25947.55078125,NONE,RANGE
BACKTEST_20260119_055050,2025-11-17 10:45:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade.,0.0,25940.25,NONE,RANGE
BACKTEST_20260119_055050,2025-11-17 11:00:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade.,0.0,25948.650390625,NONE,RANGE
BACKTEST_20260119_055050,2025-11-17 11:15:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,0.25,25939.55078125,NONE,RANGE
BACKTEST_20260119_055050,2025-11-17 11:30:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,0.25,25933.099609375,NONE,RANGE
BACKTEST_20260119_055050,2025-11-17 11:45:00,HOLD,EXECUTED,"Style REMR selected because location dominates at resistance, but price is not clearly stalling or rejecting. Rejected ORE because opening range expansion condition not met. Rejected ITC because trend continuation lacks volume expansion. Rejected VBD because volatility breakout criteria unconfirmed. Selected NONE due to confidence below minimum threshold of 0.45 for REMR and other styles ineligible.",0.25,25943.349609375,NONE,RANGE
BACKTEST_20260119_055050,2025-11-17 12:00:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfies eligibility matrix or confidence threshold.,0.0,25954.55078125,NONE,RANGE
BACKTEST_20260119_055050,2025-11-17 12:15:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,0.25,25975.30078125,NONE,RANGE
BACKTEST_20260119_055050,2025-11-17 12:30:00,HOLD,EXECUTED,No style eligible per matrix; confidence below minimum thresholds for all styles.,0.0,25978.349609375,NONE,RANGE
BACKTEST_20260119_055050,2025-11-17 12:45:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement. Rejected ORE/REMR/VBD/LSRM because ineligible or timing invalid.,0.45,25988.55078125,ITC,RANGE
BACKTEST_20260119_055050,2025-11-17 13:00:00,HOLD,EXECUTED,Style REMR eligible but requires NEAR_RESISTANCE/NEAR_SUPPORT location; current location UNKNOWN. Other styles ineligible per matrix.,0.45,25987.099609375,NONE,RANGE
BACKTEST_20260119_055050,2025-11-17 13:15:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfies eligibility matrix or confidence threshold.,0.25,25979.80078125,NONE,RANGE
BACKTEST_20260119_055050,2025-11-17 13:30:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,0.25,25979.69921875,NONE,RANGE
BACKTEST_20260119_055050,2025-11-17 13:45:00,HOLD,EXECUTED,ITC Blocked: Trend Quality Inefficient (TER 0.33),0.45,25995.44921875,ITC,RANGE
BACKTEST_20260119_055050,2025-11-17 14:00:00,HOLD,BLOCKED,No real volatility expansion,0.72,26018.25,ITC,TRANSITION
BACKTEST_20260119_055050,2025-11-17 14:15:00,HOLD,EXECUTED,No eligible style satisfied; LATE_SESSION_RISK_OFF is false but time >=14:30 restricts new positions. All other styles are ineligible per matrix.,0.45,25983.0,NONE,TRANSITION
BACKTEST_20260119_055050,2025-11-17 14:30:00,HOLD,EXECUTED,Style ITC selected because trend_up with shallow retracement and volume contracting aligns. REMR rejected due to no extreme location; ORE rejected as session is LATE.,0.45,26002.349609375,ITC,RANGE
BACKTEST_20260119_055050,2025-11-17 14:45:00,HOLD,EXECUTED,Style ITC selected because trend_up with shallow retracement and volume contraction aligns. REMR rejected due to no extreme location; ORE not eligible.,0.45,25993.0,ITC,RANGE
BACKTEST_20260119_055050,2025-11-17 15:00:00,HOLD,EXECUTED,"Style ITC selected because trending structure with shallow retracement; rejected ORE, REMR, VBD, LSRM due to ineligibility or insufficient confidence.",0.25,26010.05078125,ITC,RANGE
BACKTEST_20260119_055050,2025-11-17 15:15:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns. REMR rejected due to no extreme location. ORE rejected as session is LATE and not expanding.,0.25,26016.05078125,ITC,RANGE
BACKTEST_20260119_055050,2025-11-18 09:30:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade.,0.0,25963.55078125,NONE,RANGE
BACKTEST_20260119_055050,2025-11-18 09:45:00,HOLD,EXECUTED,Style ORE selected because minutes_since_open=30 indicates early expansion potential. Rejected REMR because location is UNKNOWN and price behavior shows BREAKOUT not stall. Selected ITC over ORE due to higher structural alignment with trending structure despite lower confidence.,0.25,25927.44921875,ORE,RANGE
BACKTEST_20260119_055050,2025-11-18 10:00:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade.,0.0,25908.94921875,NONE,RANGE
BACKTEST_20260119_055050,2025-11-18 10:15:00,HOLD,EXECUTED,"Style ORE eligible but confidence below minimum threshold of 0.55. REMR not eligible. ITC, VBD, LSRM not eligible. No style meets required confidence.",0.25,25908.150390625,NONE,RANGE
BACKTEST_20260119_055050,2025-11-18 10:30:00,HOLD,EXECUTED,Style ORE eligible but confidence below minimum threshold of 0.55. Style ITC eligible but requires trending structure not present. REMR ineligible. VBD ineligible. LSRM time condition false.,0.25,25884.0,NONE,RANGE
BACKTEST_20260119_055050,2025-11-18 10:45:00,HOLD,EXECUTED,"Style ORE rejected due to false eligibility; REMR rejected as location unknown and no extreme rejection observed; ITC, VBD, LSRM ineligible. Confidence below minimum thresholds for any tradable style.",0.25,25914.44921875,NONE,RANGE
BACKTEST_20260119_055050,2025-11-18 11:00:00,HOLD,EXECUTED,Market not in optimal zone for entry,0.0,25927.94921875,NONE,RANGE
BACKTEST_20260119_055050,2025-11-18 11:15:00,HOLD,EXECUTED,Style [REMR] selected because location dominates with asymmetric edge at extreme level. Rejected [ORE] because price not expanding out of OR. Rejected [ITC] because retracement depth is normal but trend direction missing. Rejected [VBD] because volatility breakout condition unmet.,0.25,25945.19921875,NONE,TRANSITION
BACKTEST_20260119_055050,2025-11-18 11:30:00,HOLD,EXECUTED,Style VBD selected because volatility breakout condition met with ATR-based compression. Rejected ORE and REMR because location context unknown and price not expanding from range. ITC rejected due to insufficient trend depth.,0.45,25938.25,VBD,TRANSITION
BACKTEST_20260119_055050,2025-11-18 11:45:00,HOLD,EXECUTED,"Style [REMR] selected because location-based rule satisfied, but confidence below minimum threshold of 0.45. Rejected [ORE] due to false eligibility flag. Rejected [ITC] due to missing trend direction alignment. Rejected [VBD] due to no volatility break detected.",0.25,25972.849609375,NONE,TRANSITION
BACKTEST_20260119_055050,2025-11-18 12:00:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum (0.45). No other style eligible.,0.25,25969.349609375,NONE,TRANSITION
BACKTEST_20260119_055050,2025-11-18 12:15:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied eligibility matrix.,0.25,25955.05078125,NONE,TRANSITION
BACKTEST_20260119_055050,2025-11-18 12:30:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade.,0.0,25949.0,NONE,TRANSITION
BACKTEST_20260119_055050,2025-11-18 12:45:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade in RANGE mode at 12:45 IST.,0.0,25932.0,NONE,TRANSITION
BACKTEST_20260119_055050,2025-11-18 13:00:00,HOLD,EXECUTED,Style ORE rejected due to false expansion signal; REMR rejected for lacking extreme location; ITC rejected by volume alignment; VBD rejected by ATR constraint; LSRM blocked by time. No eligible style meets minimum confidence threshold.,0.45,25960.150390625,NONE,RANGE
BACKTEST_20260119_055050,2025-11-18 13:15:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied eligibility matrix.,0.45,25967.349609375,NONE,RANGE
BACKTEST_20260119_055050,2025-11-18 13:30:00,HOLD,EXECUTED,"Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM disabled by time (13:30 < 14:30). No style satisfied eligibility matrix, so HOLD is mandatory.",0.45,25974.650390625,NONE,RANGE
BACKTEST_20260119_055050,2025-11-18 13:45:00,HOLD,EXECUTED,Style ORE rejected due to false expansion; REMR rejected as location unknown; ITC rejected for missing trend; VBD rejected for no breakout volume. No style eligible per matrix.,0.25,25974.349609375,NONE,RANGE
BACKTEST_20260119_055050,2025-11-18 14:00:00,HOLD,EXECUTED,Style [REMR] rejected because location is UNKNOWN; Style [ITC] rejected due to insufficient trend alignment and volume contraction; Style [VBD] rejected as no volatility break observed. No eligible style satisfied structural or directional criteria at 14:00 IST.,0.25,25985.599609375,NONE,RANGE
BACKTEST_20260119_055050,2025-11-18 14:15:00,HOLD,EXECUTED,"Style ORE rejected due to false eligibility; REMR rejected due to missing location and low confidence; ITC rejected due to insufficient trend alignment; VBD rejected due to no volatility break; LSRM prohibited after 14:30. No style eligible, so HOLD is mandatory.",0.25,25974.30078125,NONE,RANGE
BACKTEST_20260119_055050,2025-11-18 14:30:00,HOLD,EXECUTED,Style [LATE_SESSION_RISK_OFF] selected because Time >= 14:30 enforces HOLD only. Rejected all others due to LSRM constraint.,0.0,25962.80078125,NONE,RANGE
BACKTEST_20260119_055050,2025-11-18 14:45:00,HOLD,EXECUTED,"Style LSRM selected because Time >=14:30 enforces HOLD. Rejected ORE, REMR, ITC, VBD because Style Eligibility Matrix is false for all.",0.0,25949.55078125,NONE,RANGE
BACKTEST_20260119_055050,2025-11-18 15:00:00,HOLD,EXECUTED,Style [LATE_SESSION_RISK_OFF] selected because Time >= 14:30 prohibits new positions. Rejected all other styles due to eligibility false.,0.25,25923.19921875,NONE,RANGE
BACKTEST_20260119_055050,2025-11-18 15:15:00,HOLD,EXECUTED,Style LSRM triggered but time >=14:30 prohibits new positions; all other styles ineligible per matrix.,0.0,25895.19921875,NONE,RANGE
BACKTEST_20260119_055050,2025-11-19 09:30:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade in RANGE mode at open.,0.0,25886.0,NONE,RANGE
BACKTEST_20260119_055050,2025-11-19 09:45:00,HOLD,EXECUTED,Style ORE selected because minutes_since_open=30 satisfies early imbalance condition. Rejected REMR because location is UNKNOWN and price not stalled at HTF level.,0.45,25891.94921875,ORE,RANGE
BACKTEST_20260119_055050,2025-11-19 10:00:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied eligibility matrix.,0.25,25927.150390625,NONE,RANGE
BACKTEST_20260119_055050,2025-11-19 10:15:00,BUY_CALL,MODIFIED,Style Geometry (ITC),0.95,25965.80078125,ITC,RANGE
BACKTEST_20260119_055050,2025-11-19 10:30:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to no extreme location; ORE and VBD ineligible.,0.75,25977.05078125,ITC,RANGE
BACKTEST_20260119_055050,2025-11-19 10:45:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to no extreme location; ORE rejected as not early expansion phase.,0.45,25954.5,ITC,RANGE
BACKTEST_20260119_055050,2025-11-19 11:00:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to no extreme location; ORE rejected as not early expansion phase.,0.45,25943.650390625,ITC,RANGE
BACKTEST_20260119_055050,2025-11-19 11:15:00,HOLD,EXECUTED,Style ORE rejected due to false expansion; REMR ineligible per matrix; ITC/VBD/LSRM not permitted at 11:15. No eligible style satisfies conditions.,0.0,25932.849609375,NONE,TRANSITION
BACKTEST_20260119_055050,2025-11-19 11:30:00,HOLD,EXECUTED,Style ITC selected because trend_up with shallow retracement and volume contracting aligns. REMR rejected due to no extreme location; ORE rejected as not early expansion.,0.75,25949.900390625,ITC,TRANSITION
BACKTEST_20260119_055050,2025-11-19 11:45:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to no extreme location; ORE and VBD ineligible.,0.75,25974.75,ITC,TRANSITION
BACKTEST_20260119_055050,2025-11-19 12:00:00,HOLD,EXECUTED,Style ITC selected because trend_up with shallow retracement and volume contracting aligns. REMR rejected due to no extreme location; ORE not eligible.,0.58,25990.19921875,ITC,TREND_GRIND
BACKTEST_20260119_055050,2025-11-19 12:15:00,HOLD,EXECUTED,Style ITC selected because trending up with shallow retracement and volume contraction aligns with continuation rules. REMR rejected due to no extreme location; ORE/VBD ineligible.,0.78,25996.349609375,ITC,TREND_GRIND
BACKTEST_20260119_055050,2025-11-19 12:30:00,HOLD,EXECUTED,"Style ITC selected because trend_up with shallow retracement and volume contracting aligns. REMR rejected due to no extreme location; ORE, VBD, LSRM ineligible.",0.78,26025.349609375,ITC,TREND_GRIND
BACKTEST_20260119_055050,2025-11-19 12:45:00,HOLD,EXECUTED,Style ITC selected because trending up with shallow retracement and volume contraction aligns with continuation rules. REMR rejected due to no extreme location; ORE/VBD/LSRM ineligible.,0.75,26025.75,ITC,TREND_GRIND
BACKTEST_20260119_055050,2025-11-19 13:00:00,HOLD,EXECUTED,Style ITC selected because trending up with shallow retracement; REMR rejected due to no extreme location.,0.75,26025.650390625,ITC,TREND_GRIND
BACKTEST_20260119_055050,2025-11-19 13:15:00,HOLD,EXECUTED,Style ITC selected because trend_up with shallow retracement aligns; REMR rejected due to no extreme location; ORE and VBD ineligible.,0.45,26018.0,ITC,RANGE
BACKTEST_20260119_055050,2025-11-19 13:30:00,HOLD,EXECUTED,Style ITC selected because trend_up with shallow retracement and volume contracting aligns. REMR rejected as location unknown; ORE not eligible.,0.78,26002.19921875,ITC,RANGE
BACKTEST_20260119_055050,2025-11-19 13:45:00,HOLD,EXECUTED,"Style ITC selected because trend_up with shallow retracement and volume contracting aligns minimally. REMR rejected due to no extreme location; ORE, VBD, LSRM ineligible.",0.25,26010.19921875,ITC,RANGE
BACKTEST_20260119_055050,2025-11-19 14:00:00,HOLD,EXECUTED,Style ITC selected because trend_up + normal retracement aligns with continuation. REMR rejected due to no extreme location; ORE and VBD ineligible.,0.78,26014.80078125,ITC,RANGE
BACKTEST_20260119_055050,2025-11-19 14:15:00,HOLD,EXECUTED,Style ITC selected because trend_up with shallow retracement and volume contracting aligns. REMR rejected due to no extreme location; ORE rejected as session is LATE.,0.68,26044.650390625,ITC,RANGE
BACKTEST_20260119_055050,2025-11-19 14:30:00,HOLD,EXECUTED,Style ITC selected because trend_up with shallow retracement and volume contracting aligns. REMR rejected due to no extreme location; ORE rejected as session is LATE.,0.78,26042.30078125,ITC,RANGE
